,ID paticle,x (kpc),y (kpc),z (kpc),vx (km/s),vy (km/s),vz (km/s),mass (M_sun),Z,age (yr),flag,abund_He (M_sun),abund_C (M_sun),abund_Mg (M_sun),abund_O (M_sun),abund_Fe (M_sun),abund_Si (M_sun),abund_H (M_sun),abund_N (M_sun),abund_Ne (M_sun),abund_S (M_sun),abund_Ca (M_sun),abund_Zi (M_sun),distance_star_gas(kpc),CIELOidx_closest_gas_particle
819,2342911,0.99592763,2.082506,0.47691682,32.83566,62.00042,15.635225,122683.88,0.0034628834,10213823318.481445,0.0,29988.059,42.182137,8.237993,279.85745,18.086847,31.277718,92270.984,0.20639737,26.466589,16.194511,2.1919405,0.13839379,0.06346903998592328,3444266
820,2646710,0.9564305,2.1180856,0.41913602,13.030598,56.26042,20.524986,119031.445,0.00023863387,11729868888.85498,0.0,28596.648,2.5531185,0.4526695,12.614329,7.0048814,2.8382554,90406.4,0.0074240477,1.193948,1.5163393,0.21736269,0.0066062515,0.05468749635594695,3444266
821,3096792,0.81793797,1.9535458,0.37023324,-41.735435,26.854778,20.017525,132010.08,0.012266771,311589241.02783203,0.0,33497.734,148.67169,30.77126,1011.1526,118.73535,125.36608,96893.016,4.318009,105.71208,65.21137,8.739384,0.65953135,0.0800543201166404,6295101
822,2142700,0.7215338,2.0337586,0.37461084,-40.43471,15.110652,5.65279,119144.46,0.00015653989,121061325.07324219,0.0,28617.516,1.7939221,0.36381975,12.210613,0.82547724,1.3750664,90508.305,0.034661166,1.23339,0.7113722,0.09529066,0.007245556,0.11770707741086017,6295101
823,3500130,0.80616176,2.124586,0.6019127,-9.151953,25.369898,-3.286179,125052.91,0.005602804,2015421867.3706055,0.0,30892.174,67.80615,13.938948,452.46344,32.968323,52.3719,93460.086,2.1360493,47.81548,27.170315,3.7091365,0.26719463,0.1332712750579353,2150628941
824,2150377337,0.90521395,2.1491513,0.53454196,-48.17262,-52.11814,2.9311886,126912.32,0.006791412,10314794540.405273,0.0,31597.371,86.25107,16.767984,554.14777,46.118607,64.40133,94453.03,0.97689664,55.027817,33.35255,4.5539737,0.3159073,0.10881549939510278,2150628941
825,2346214,0.991984,1.848203,0.47265756,-43.489838,42.747753,28.560778,118803.6,1.4598658e-05,343922615.05126953,0.0,28514.78,0.15776598,0.03293879,1.0823827,0.12771529,0.13412744,90287.086,0.005078622,0.11459345,0.06973018,0.009304389,0.0007361227,0.07967208796256121,3295269
826,3600230,0.91501844,1.8302178,0.5015181,-45.40549,77.377174,53.835022,118810.38,0.00017433378,10083726882.93457,0.0,28509.518,0.92861974,0.16342168,2.7493293,12.0163,2.9608164,90280.14,2.2302253e-05,0.03883668,1.6265262,0.22879034,0.0,0.11796615155244553,3295269
827,2946825,0.96820676,1.8713737,0.6816972,-23.861076,86.30747,46.64624,118793.31,3.6163963e-06,10295951843.261719,0.0,28510.906,0.04040365,0.008438726,0.28093427,0.018534157,0.031535562,90281.97,0.0012677251,0.029849483,0.016288599,0.0021614244,0.00019011731,0.14781945965501578,3295269
828,2646136,1.0840498,1.6574917,0.93347776,52.668106,-4.69098,-6.6908274,126001.05,0.0064837234,10218091964.72168,0.0,31247.71,78.78741,15.964965,531.77844,38.211357,60.60788,93936.38,1.5786985,54.1007,31.38559,4.2236767,0.31720793,0.22221043602011264,2847323
