,ID paticle,x (kpc),y (kpc),z (kpc),vx (km/s),vy (km/s),vz (km/s),mass (M_sun),abun_HI,Z,fractional electron number density,gas density (M_sun/kpc**3),internal energy (km/s)**2,sfr (M_sun/yr),abund_He (M_sun),abund_C (M_sun),abund_Mg (M_sun),abund_O (M_sun),abund_Fe (M_sun),abund_Si (M_sun),abund_H (M_sun),abund_N (M_sun),abund_Ne (M_sun),abund_S (M_sun),abund_Ca (M_sun),abund_Zi (M_sun),smoothing_length
432,2150482295,-5.2472906,-0.25904953,0.9957013,15.245104,0.55688,-24.203794,186303.0,0.2612781,0.025818175,0.80529445,903260.8,170.22432,0.0,50070.48,439.23193,91.33453,2941.54,402.5593,379.4051,131422.52,17.23212,312.19626,197.84203,26.843073,1.8193808,1.2607208
433,3447361,-5.1095877,0.316267,0.917812,10.82136,-1.2665353,-31.936998,296984.44,0.22934155,0.00083306315,0.8136265,742438.1,178.09265,0.0,71581.16,23.387384,5.014273,161.81956,9.114558,17.887638,225155.88,1.6583568,17.96323,9.216481,1.2554936,0.089812174,1.3558218
434,3749429,-5.4937935,-0.8054121,1.7024033,-16.4174,-1.8466067,-6.6070414,315093.4,0.2610745,0.007743456,0.78806263,901322.4,169.75165,0.0,78397.37,228.25647,45.312572,1493.2445,214.65244,194.07426,234256.16,2.9863513,145.39626,101.3949,13.783336,0.81046325,1.2976933
435,2149725678,-5.3448772,-0.77534235,1.5726471,16.653969,-6.168416,-19.53849,162272.69,0.27239433,0.011557716,0.78123885,958137.56,165.56621,0.0,41070.03,168.09874,37.710293,1223.9475,74.21866,134.18687,119327.15,16.254477,142.32068,68.82589,9.148933,0.789437,1.2330202
436,2150882515,-4.9144125,0.008485928,1.360708,14.63269,2.5880938,-27.636116,165179.0,0.20778973,0.015447657,0.85397696,740759.94,219.18288,0.0,41996.383,212.83418,45.560173,1333.5044,424.15622,228.86823,120630.99,17.957933,150.01224,121.07093,17.00218,0.661816,1.2894038
437,2245141,-5.034086,-0.56759393,2.3236768,-23.393448,-3.2519956,14.599833,321718.3,0.18369308,0.00925091,0.87768346,515538.8,176.74413,0.0,80996.305,291.73306,58.449364,1907.8054,159.3333,224.95438,237745.81,5.8331947,194.09422,116.90152,16.02871,1.0538973,1.5641885
438,3344343,-5.60575,-0.3885874,2.864814,-40.189198,-12.004696,4.7357664,326986.3,0.14041401,0.011535903,0.92768997,358535.22,184.11804,0.0,82956.72,356.68768,72.935196,2401.8564,226.92929,286.64645,240257.52,8.942899,247.64627,148.88837,20.093077,1.4569788,1.7628725
439,2150828789,-4.838067,-0.38973737,2.9910946,-48.5306,13.036705,25.775288,186977.73,0.11742775,0.026337687,0.97239166,277711.7,181.41939,0.0,50494.336,445.79785,98.21089,3203.68,210.92534,356.31018,131558.83,35.2806,364.68964,183.20952,24.350025,2.1067293,1.8452877
440,2151080198,-4.7966547,-0.069945514,2.7002046,-90.22429,15.131783,67.058624,175213.45,0.14644824,0.018020555,0.92992824,374191.16,180.60132,0.0,46011.277,301.9081,63.123898,2037.5154,145.65657,231.39096,126044.73,17.220308,223.82649,119.33735,16.237139,1.2280958,1.6239984
441,2151023758,-4.6677985,1.0427821,2.2145772,6.7589664,28.473564,-32.67994,189350.61,0.13696657,0.02756094,0.95159626,337863.38,178.46878,0.0,51366.08,475.53607,101.95312,3335.772,294.14706,387.37106,132765.84,32.040886,363.04138,200.02571,26.851421,1.9416193,1.6740828
442,2150982802,-3.8022432,-0.54197645,2.295985,-58.551422,-20.320591,33.68469,193870.55,0.08793395,0.031984847,1.0129176,199748.62,191.60576,0.0,53101.168,539.38544,121.141846,3872.7693,421.62317,465.2015,134568.47,57.845753,448.31497,240.07283,32.27899,2.2867424,2.094905
443,3451235,-4.7259407,-1.4502795,2.4177341,-18.932758,-22.664242,-0.52450156,295490.94,0.07990099,0.00038847848,0.9886713,173712.38,185.43588,0.0,70987.55,8.483276,1.6967279,50.125065,30.586012,11.730531,224388.64,0.20662937,4.7896357,6.2800555,0.86328024,0.030662024,2.2735078
444,2495808,-4.5644603,-0.7266904,1.0110413,26.243132,-14.300558,-2.3727772,295265.22,0.19540201,0.00015484236,0.8557042,562437.1,174.46808,0.0,70918.86,4.326875,0.864939,27.29509,4.335709,3.645474,224300.66,0.13967478,2.9329262,1.8997704,0.2606157,0.018488973,1.5429894
445,3400225,-3.7009945,0.11255869,1.2185714,8.182408,14.9461355,21.76564,321028.62,0.25276655,0.009474603,0.7981218,858658.44,172.18907,0.0,80681.51,289.12378,58.025887,1896.0682,223.00215,235.84763,237305.47,6.4286046,192.54224,122.76919,16.70919,1.1018775,1.3204145
446,2151074771,-4.381908,-0.2629116,1.5246472,-4.421864,-3.380349,-8.183988,162068.97,0.22249728,0.011661669,0.8400811,669286.9,165.97589,0.0,40925.57,168.06137,36.10137,1171.4626,143.76094,145.48988,119253.41,10.426829,128.34544,75.48593,10.113022,0.7472459,1.3595517
447,3351136,-3.5017624,-0.29311025,1.425181,13.93388,0.43087888,25.521788,310339.72,0.19573781,0.0061992807,0.8588028,572794.6,178.25934,0.0,76674.72,174.36507,38.2333,1244.9478,89.03684,140.33658,231741.11,13.152611,141.10461,72.262535,9.625898,0.8178419,1.5574809
448,3047725,-3.3051782,-0.66522014,0.7912501,4.2845254,-17.856525,6.995793,345037.66,0.2921005,0.017915659,0.76604337,1082086.9,163.10394,0.0,89723.29,566.1242,117.27659,3824.304,483.31424,481.88913,249132.81,19.386375,402.24872,250.8191,33.77339,2.4412577,1.2456532
449,2150876484,-2.8975878,-0.60355353,0.69004214,-1.7118638,-7.061778,-0.117963254,156774.78,0.41625497,0.007580448,0.61425453,2353536.8,157.16388,0.0,38901.867,106.81731,22.27022,727.8899,101.67227,93.650604,116684.5,3.6806147,76.63068,48.79476,6.5361214,0.4805619,0.933439
450,4732810,-2.8205657,-0.8261531,1.027427,16.288609,-8.361836,4.6809893,311826.84,0.34683356,0.006618457,0.6881765,1572675.6,165.76727,0.0,77182.89,190.81879,39.36157,1301.8914,139.45161,158.11835,232580.12,5.1470747,135.05853,82.14035,10.985512,0.8390886,1.1019957
451,3243289,-2.8246772,-1.6471453,1.3127115,23.290865,-18.990198,18.913647,303111.53,0.2496936,0.0034229883,0.7923455,857546.94,177.02353,0.0,73900.67,93.80142,20.065245,653.1452,68.44198,78.56098,228173.28,5.781705,71.20232,40.685364,5.463007,0.40013424,1.3612983
452,3698969,-2.355335,-1.0928195,1.3659683,-55.82827,-4.4504647,36.093277,325758.66,0.31179854,0.010291621,0.7378301,1223279.8,160.81165,0.0,82527.41,331.8307,66.53376,2087.2764,220.62755,263.31857,239878.67,6.5273666,218.17699,137.82799,19.339355,1.126124,1.2161717
453,2150329794,-2.4183278,-0.7547409,0.8249651,-10.801179,-10.117527,12.544429,195952.77,0.005488412,0.033384103,0.57178944,4017530.8,595.174,0.0,53629.312,567.6946,121.27435,3891.224,665.8621,525.8653,135781.75,33.990276,422.05658,274.33557,36.952,2.4519284,0.79552704
454,3199416,-2.469036,-1.2399718,0.6242163,-2.6151595,-4.5882406,-3.1520944,296516.0,0.09300385,0.00072104466,0.49384826,4465097.0,374.32462,0.0,71384.61,18.75811,3.7867732,117.803894,30.81646,18.118156,224917.6,1.0186054,12.640456,9.484428,1.2979537,0.07641314,0.80041635
455,3050058,-2.9137568,-1.330648,0.57871896,52.617096,-10.105779,-1.5428191,307690.0,0.36259186,0.0045072543,0.6680522,1739960.8,165.79793,0.0,75646.39,139.05032,26.814869,869.5478,94.519775,108.55759,230656.8,0.45689517,82.78468,56.785084,7.9393926,0.3806689,1.0477532
456,2149876226,-3.0240204,-1.8807532,0.5340117,28.27216,13.567854,19.66715,160412.12,0.3055666,0.0066100103,0.73690224,1214296.1,168.42255,0.0,40394.113,125.45645,23.446404,657.4522,45.69548,84.9119,118957.68,0.77712524,70.46598,44.941757,6.976973,0.20148143,1.1183277
457,2150182944,-3.5822177,-1.9001734,0.657495,50.826233,-2.2434623,-1.3432875,163052.33,0.19882326,0.01187113,0.859245,592240.4,180.23862,0.0,41280.344,176.82944,36.529182,1165.896,178.62389,155.27223,119836.35,6.7803235,122.725395,81.17567,11.101407,0.68200666,1.3546826
458,2150382395,-4.3502393,-1.9105724,0.6796135,18.833004,-7.756861,-29.159737,152594.61,0.11531187,0.0041138097,0.9485901,278821.2,188.02898,0.0,37338.094,58.22632,11.907707,386.10574,51.08077,49.34539,114628.78,1.9966699,39.626347,25.733759,3.5109928,0.21150695,1.7704865
459,2848872,-2.4966476,0.30743673,1.2484087,-6.135988,19.668917,10.682819,308348.38,0.33010247,0.00508461,0.706581,1412409.6,166.01207,0.0,75876.71,149.71292,29.926702,981.8462,111.660385,121.92907,230903.84,2.3073368,97.657455,63.57877,8.674109,0.5382805,1.18619
460,2151382447,-1.6477174,0.5925889,1.0549612,-40.76115,-42.888184,-3.0661976,154255.56,0.6509727,0.0019230219,0.36001983,10482351.0,135.09366,0.0,38015.04,49.54464,6.3691516,168.5786,20.82575,17.314766,115943.89,0.32681808,24.079998,8.0075245,1.2671647,0.32241485,0.5626997
461,2998062,-1.5095628,0.7834157,1.0051427,-41.78391,-35.36907,1.2671938,328151.62,0.71803725,0.0100185545,0.29306638,17800862.0,128.62982,0.0,83469.83,336.88574,65.278946,2112.333,156.74884,237.4874,241394.19,8.478887,230.53096,121.72749,16.49834,1.6354697,0.48933017
462,3246773,-1.6508734,1.0443077,1.1715437,-41.686096,-30.283726,2.409358,302855.97,0.53290457,0.0034807238,0.48410442,4773033.5,147.13239,0.0,73738.36,93.72328,18.353563,583.2568,154.72237,92.312485,228063.45,0.92282075,55.0588,48.78773,6.73302,0.28711903,0.7891608
463,2145022,-1.457164,1.2471719,0.9813045,-43.055183,-32.13672,4.107958,314110.8,0.592282,0.007836451,0.4260176,6887448.5,138.84106,0.0,78043.77,219.86678,46.94509,1527.2032,186.4553,189.87746,233605.52,11.693744,166.7065,98.57238,13.171511,1.0216703,0.69049525
464,3196713,-1.1626554,1.173524,1.1201957,-42.441216,-29.617586,6.113386,311783.47,0.59280294,0.005198467,0.4264512,6827186.0,136.60551,0.0,77238.34,174.00847,33.21872,974.9144,122.62528,133.94353,232924.34,0.93774426,99.34523,70.926765,10.540844,0.33522666,0.6801944
465,2150632644,-1.1097484,1.0819657,1.0350457,-44.007904,-30.155663,-2.4139287,164923.14,0.6503513,0.013801592,0.36838287,10242849.0,131.90045,0.0,41923.676,203.44658,40.808075,1329.6989,265.83276,189.14532,120723.27,3.5732062,130.208,99.26694,13.469138,0.75286365,0.5773486
466,2394718,-1.4235824,0.83767253,1.1794242,-49.08671,-35.696438,-1.1964726,320162.3,0.6137912,0.008800101,0.4022126,8062539.5,138.93112,0.0,80385.92,275.1941,55.179802,1770.4525,180.62514,218.68376,236958.92,5.041441,181.3542,114.16067,15.80112,0.96758515,0.6505352
467,3149780,-1.4822915,0.11552489,1.8671159,-21.87384,61.85057,58.919228,305029.12,0.18806162,0.0038976502,0.8665651,535377.75,177.08203,0.0,74636.43,112.58946,23.277887,761.0012,65.39329,89.41938,229203.81,4.133766,79.97619,46.373497,6.285515,0.4464933,1.5810709
468,3198842,-1.0778005,0.581052,0.9899665,-43.761513,-38.92377,-7.4952545,321864.22,0.64094985,0.010601288,0.37589815,9636212.0,134.09201,0.0,81054.91,308.5381,66.15562,2155.7734,218.00955,256.21744,237397.16,22.098352,233.85027,132.48196,17.853079,1.1972338,0.6137059
469,3798886,-0.86037064,0.89255214,0.93491334,-29.623306,-31.528366,10.821796,303826.28,0.6677253,0.003917147,0.34763297,11426794.0,127.027954,0.0,74073.016,104.605125,20.333061,589.42773,233.02487,113.78485,228563.16,1.3682213,57.853107,60.811928,8.661152,0.26233855,0.57832134
470,2150982039,-1.1801202,0.3358225,0.81806004,-39.054092,-44.49818,-17.590443,196147.9,0.6429339,0.030477397,0.3884943,9585442.0,130.90578,0.0,53824.887,548.37415,114.80129,3755.6833,407.50397,458.24536,136344.94,20.726007,400.37488,237.99854,31.907974,2.461367,0.5709853
471,3695682,-1.5840484,0.32372048,0.9979885,-35.452477,-41.9601,-5.2032847,315591.34,0.6225233,0.0074284025,0.3943227,8436950.0,135.48155,0.0,78630.07,225.69193,45.260178,1457.7668,168.49333,182.18756,234616.95,5.084666,151.05786,94.907974,13.013811,0.8752317,0.62627035
472,5831434,-1.8503282,0.02362673,0.7860678,-15.594606,-29.52201,1.7855186,304118.88,0.7326559,0.0042871176,0.27721152,19771566.0,123.692406,0.0,74356.65,108.69945,26.951881,843.3597,50.166416,90.47742,228458.45,21.652496,109.88699,45.958694,6.1352477,0.5051654,0.4795182
473,2441664,-1.8584422,0.2844323,0.8339025,-36.331905,-40.80929,-12.05531,303680.56,0.70111376,0.0034557201,0.30691147,15484668.0,130.65543,0.0,74091.98,98.474815,19.562246,632.95654,98.62555,84.487564,228539.14,1.6075481,63.104237,44.206154,6.054083,0.35626543,0.53424555
474,2094014,-2.0314174,0.14836615,0.88420165,-32.287926,-42.149254,-0.62991524,296236.4,0.66317374,0.0005542199,0.34641275,11398817.0,132.78087,0.0,71286.03,15.450737,3.078117,102.56291,12.503188,12.789497,224786.19,0.2013359,9.973116,6.664429,0.90085185,0.05590461,0.581045
475,3749424,-2.2118301,0.20397851,1.2878932,-17.410412,-3.7190306,14.921034,353778.12,0.39900705,0.020421846,0.6500228,2064477.8,153.10837,0.0,93260.29,659.67694,143.06548,4604.4067,395.32257,534.9489,253293.02,50.688213,520.5966,276.01862,37.20852,2.8694868,1.0500321
476,3351487,-1.9418292,-0.63595045,0.9854164,-50.95707,-4.014153,19.308744,314764.97,1.2406003e-05,0.0069724945,1.081341,793718.4,3654.2002,0.0,78321.96,216.32883,41.90943,1360.5641,166.67102,172.20963,234248.31,2.015765,131.94438,89.92014,12.466496,0.6673569,1.3645711
477,2150981447,-2.0240908,-0.8161969,0.8313628,-20.106735,11.421773,12.930778,192423.2,0.6231629,0.030404117,0.4154526,8041857.0,126.58048,0.0,52576.5,514.5552,116.11835,3626.8582,398.93137,442.72345,133996.25,57.248474,431.682,228.97594,31.200298,2.1638236,0.62302154
478,2154014650,-2.0057228,-0.64815605,0.5409495,-18.337448,-43.126785,-11.093206,149915.84,0.6182833,0.001918372,0.3934035,8305333.5,138.19724,0.0,36332.58,27.568005,5.6496534,188.981,11.846891,20.945028,113295.67,1.012945,19.225975,10.809129,1.4559987,0.09970906,0.60464585
479,3989984,-2.0315852,-0.35673925,0.64089215,-23.146626,-35.242764,-11.566105,298471.97,0.62742823,0.001008664,0.38550264,8727610.0,134.88028,0.0,72155.72,35.299423,6.5567565,176.75443,22.04549,25.825073,226015.2,0.005471339,18.553387,13.813746,2.1718047,0.03239591,0.6212874
480,3597704,-2.103931,-0.13032943,0.46216154,-13.68944,-24.532438,-7.196595,306481.1,0.70272374,0.004056443,0.30858344,15334459.0,126.964584,0.0,75192.42,123.98238,24.294643,799.1776,65.43158,92.90052,230045.42,1.7529663,80.52642,48.118637,6.570738,0.46766958,0.50701
481,3496841,-2.2078843,-0.5130858,0.34823415,-15.888035,-23.872192,-16.36784,297624.66,0.65488094,0.0010970006,0.3540728,10816476.0,135.12727,0.0,71811.33,30.705826,6.2238994,198.27263,28.186073,26.146906,225486.86,0.788907,20.485563,13.686195,1.8868027,0.11159215,0.57677066
482,3301283,-2.01378,-0.5049686,0.15188845,-18.88187,-20.783924,-17.22774,295560.78,0.6826188,0.0003231427,0.32479513,13345019.0,132.31094,0.0,71026.75,8.216689,1.7091866,54.843136,11.913131,8.009388,224438.53,0.28672385,5.7242517,4.203145,0.5664927,0.036172453,0.5134198
483,3197114,-2.123481,-0.68441457,-0.049463823,20.41945,-15.900834,-6.0652156,306164.2,0.7446848,0.003878088,0.26182193,22611556.0,126.461334,0.0,75060.64,120.0429,23.36429,698.7864,112.25243,99.42492,229916.22,1.3745518,71.59792,52.572647,7.6169925,0.29873395,0.45941356
484,2150830916,-1.9695499,-0.6732743,0.054987833,0.60028744,-27.500256,-20.623661,157443.64,0.7443539,0.0038530282,0.26268896,22586278.0,126.79687,0.0,39230.098,82.103386,12.319907,365.1324,40.052536,40.32681,117606.9,0.3919588,43.10274,19.867002,2.898489,0.43957886,0.423832
485,2548364,-2.0431912,-0.58348376,-0.14466015,-1.1418867,-19.67731,-16.062464,331948.47,0.70038176,0.01354422,0.31497368,15097508.0,127.54107,0.0,84796.56,416.65466,85.812164,2834.1965,304.70816,344.8285,242655.94,11.124095,293.66013,179.18295,24.007378,1.808334,0.52574867
486,2948972,-1.8123515,-0.3681629,-0.08007889,17.81721,14.610851,-10.212533,300746.47,0.5740401,0.0014778118,0.44239524,6091183.0,139.98367,0.0,73020.51,52.566624,8.876196,273.81458,27.922398,31.08039,227281.52,0.8650378,31.207067,15.6461315,2.1987326,0.26955235,0.6967614
487,2151030520,-2.05401,-0.26963753,0.14049803,17.131878,-7.868078,-2.3630195,172439.22,0.5990083,0.017089065,0.4290358,7027811.5,133.95941,0.0,44890.523,277.67087,57.568985,1917.329,138.51422,217.72011,124601.86,8.413931,200.80534,112.56879,15.000675,1.2329609,0.64031845
488,3446950,-2.4321327,-0.3479423,-0.045368835,-16.43132,-25.088547,-16.416748,305375.47,0.56896585,0.0039263912,0.44896755,5900096.5,140.66612,0.0,74761.54,116.52435,22.93923,774.2316,66.67991,90.31402,229414.92,0.8911426,73.81506,46.891457,6.342939,0.39393055,0.7045184
489,3247349,-2.200673,0.040018447,-0.049197674,-28.366642,6.9482203,1.1477958,297311.22,0.55575997,0.0009697174,0.4584704,5505306.5,144.83862,0.0,71698.94,27.215454,5.6362877,187.66563,13.489491,21.25135,225324.0,0.9409972,19.54304,10.98294,1.4689096,0.11376246,0.72363406
490,2245151,-2.3914533,0.12903556,-0.011857919,-25.224194,1.6301079,-6.2589836,318458.28,0.63807446,0.00954802,0.37843186,9430461.0,134.17871,0.0,79726.63,269.8503,59.02292,1912.8601,198.80338,229.29161,235691.02,19.707607,215.44518,118.57901,15.814155,1.2718292,0.61390895
491,2150332323,-2.511973,0.2551593,0.12600556,-31.219374,-1.8881197,-5.141857,169787.77,0.62587816,0.014925311,0.39698848,8546748.0,133.41537,0.0,43876.51,243.9702,49.03401,1577.333,180.1146,196.34296,123377.1,6.8509626,163.304,102.23079,14.060077,0.89487296,0.6060953
492,3944184,-2.6042633,0.06429499,-0.17984092,-30.784056,-0.33247185,-9.951075,298448.75,0.54283226,0.0015328273,0.471405,5106909.5,147.33315,0.0,72116.34,41.08304,8.528929,278.62738,40.863377,36.27308,225874.9,1.372762,29.088396,18.915102,2.5388973,0.17942777,0.7524896
493,3646800,-2.602911,-0.037305698,0.19187671,-32.61052,-14.644514,-2.246622,319460.22,0.5717302,0.00960633,0.4527318,5888707.0,136.63025,0.0,80024.38,279.99365,57.035843,1853.3287,288.70038,246.54442,236366.97,6.882843,188.85976,128.905,17.478493,1.1111445,0.69840324
494,3047931,-2.822088,-0.17778909,0.6999048,-13.06366,-14.682156,-10.294236,336351.25,0.4065342,0.014902169,0.6317493,2217993.2,157.4999,0.0,86547.055,464.95312,97.640175,3197.4548,289.6868,376.40356,244791.83,21.823496,341.2882,194.93982,26.237799,1.9348301,0.97090757
495,2150886541,-2.6333365,-0.17647953,0.51042044,-27.922478,-14.777718,3.4951582,158764.83,0.5335646,0.008113741,0.48906374,4735719.0,144.89522,0.0,39703.484,123.8943,25.219494,827.0288,68.62258,95.93404,117773.16,4.4386573,86.19222,49.63194,6.73596,0.47879362,0.72650635
496,2151283705,-2.2190409,-0.18241161,0.5964511,-29.5276,-20.552866,0.56441975,159011.11,0.64708036,0.0041710055,0.36813602,10020954.0,132.70624,0.0,39839.184,93.50265,13.998006,382.11853,51.447952,46.80448,118508.68,0.4790059,47.385082,23.440567,3.6182482,0.44168165,0.561593
497,3049286,-2.3615906,-0.19822186,0.45176673,-17.746052,-29.353195,1.0807824,306527.16,0.6116724,0.003725643,0.40280816,7879694.5,137.6193,0.0,75240.24,120.89756,23.570755,735.63275,46.101967,86.93629,230144.9,1.3116299,75.26256,45.4395,6.5233054,0.33442116,0.6186699
498,2153923846,-2.4022152,0.24486233,0.36153522,-34.34639,-10.622802,-0.53573585,170667.62,0.61350536,0.015827235,0.4163969,7567712.0,128.54799,0.0,44191.49,256.5222,51.937786,1681.8138,195.40735,210.14885,123774.945,6.349079,173.55629,109.513084,14.9587345,0.98899263,0.61775786
499,2792808,-2.260342,0.28014028,0.5250073,-32.789085,-15.933038,5.0466747,313727.1,0.70884484,0.0050716107,0.30389878,16024105.0,125.17174,0.0,77981.26,177.67906,31.41411,991.90485,98.12929,114.0918,234154.73,2.9993987,107.96162,58.025608,8.069811,0.82606846,0.5060137
500,3596728,-2.1392028,0.2734499,0.66624665,-36.581997,-38.199554,2.4352813,295120.62,0.72980744,0.00010224188,0.2768718,19547416.0,126.17966,0.0,70863.08,2.8429978,0.5433052,15.344734,5.2961206,2.8504257,224227.38,0.022841489,1.5196989,1.5256506,0.22243352,0.00547948,0.48784512
501,2998259,-2.069562,0.16984044,0.62667274,-29.402618,-38.443134,10.068373,320395.8,0.76532656,0.007954784,0.24587867,26599996.0,119.16718,0.0,80508.34,262.08786,50.85441,1600.0438,150.88861,193.53334,237338.81,5.1105714,170.676,100.42617,14.034807,1.023443,0.43952233
502,3686386,-2.1047206,0.26862353,0.41259447,-20.98221,-16.72092,-3.9985325,299106.8,0.7403188,0.0019718297,0.26807272,21218108.0,123.41816,0.0,72382.125,49.89061,11.470753,363.3121,44.541523,44.699635,226134.92,6.0399384,43.432068,23.07898,3.0887852,0.23328935,0.45221776
503,2150881128,-2.0772245,0.1005452,0.3473428,-14.84283,-14.396859,-11.291846,152852.47,0.68796223,0.0039806888,0.32396993,13620315.0,128.33649,0.0,37452.34,59.457623,11.939311,390.79675,32.32027,45.839092,114791.67,1.6139253,39.213284,23.811457,3.2775068,0.18877533,0.49929532
504,2542159,-1.9344501,0.47664818,0.4760586,-23.525467,-14.290894,6.6417007,295325.7,0.7737329,0.00019281349,0.23065758,29846758.0,122.98078,0.0,70941.7,5.2018623,1.086763,35.77212,3.9504383,4.372221,224327.05,0.16814345,3.7930834,2.2710118,0.30275866,0.024371687,0.4207645
505,2150979515,-1.7861531,0.32698402,0.46104756,-30.492765,-33.69577,1.7199879,178828.36,0.77279735,0.02145659,0.24399982,28326356.0,117.05056,0.0,47221.004,351.73065,72.043785,2309.4373,357.80112,306.5682,127770.3,12.036971,244.19743,160.0016,21.747965,1.4816365,0.41722545
506,3548838,-1.9075736,0.11937679,0.58733225,-25.479225,-43.924454,-9.080886,321542.38,0.78131187,0.008455894,0.22772211,31760008.0,120.01058,0.0,80978.17,279.58453,55.890873,1737.3751,123.00826,208.26463,237845.28,5.3469596,184.22559,108.853195,15.473109,0.9056911,0.41722545
507,4085054,-2.0391932,0.48220384,0.38206676,-35.961456,-25.462685,-2.3553467,295183.84,0.73240703,0.0001914797,0.27472213,19912398.0,125.234535,0.0,70880.73,4.2556267,0.8602634,25.838915,13.888329,5.631023,224246.6,0.10929928,2.5017557,3.0083518,0.41231602,0.015839428,0.4774547
508,2792800,-2.0834231,0.7001691,0.15462196,-50.630272,-18.562027,4.2796082,344686.88,0.6488745,0.015659608,0.37560144,9896632.0,128.34383,0.0,89772.4,535.25604,107.880974,3469.8857,260.77112,408.11758,249516.78,10.876435,361.1793,212.36955,29.35774,1.9664888,0.6254285
509,6931797,-2.3216443,0.5399906,0.13009752,-48.018295,7.5230556,-5.319685,301780.03,0.5932623,0.002871671,0.42263827,6906848.5,138.03958,0.0,73398.055,78.22513,16.987097,554.6428,47.399334,64.28733,227515.33,5.111224,61.98464,33.18834,4.414601,0.3724097,0.6631835
510,2243792,-1.9307312,0.42396545,0.017490815,-38.007484,-5.920815,-8.3067,296852.38,0.65712506,0.00077604665,0.36314204,10140422.0,121.40269,0.0,71525.83,22.119535,4.475733,149.7901,11.289129,17.025072,225096.17,0.6912347,14.908511,8.8059225,1.1912665,0.0747809,0.60757864
511,3643678,-1.8932626,0.4326001,0.22430485,-21.198313,-20.547312,0.08809376,295876.9,0.7341736,0.00040210114,0.274749,19926324.0,122.855225,0.0,71150.66,11.369865,2.2247648,74.588905,8.934649,9.258545,224607.27,0.07951271,6.99765,4.826471,0.65598685,0.036097188,0.4718275
512,3297195,-1.4393569,0.09555113,-0.11182709,1.2615471,-27.916224,-13.233322,309117.88,0.6329916,0.004476506,0.38058057,9150926.0,135.77736,0.0,76217.46,146.71338,27.48521,885.7686,70.686745,104.048485,231516.62,0.4154258,86.57649,54.023537,7.6076717,0.44233483,0.5883364
513,2150432628,-1.3790689,-0.11617992,0.18770407,-9.199707,-40.94692,-15.514421,206117.33,0.7606739,0.03596353,0.2678862,31958332.0,146.78484,0.0,57657.14,666.92645,142.7746,4616.0986,533.8201,566.1974,141047.48,43.147263,507.95877,293.42508,39.473175,2.8848855,0.41722545
514,3249283,-1.5815685,-0.030494366,0.39050806,-6.9542303,-24.681879,-13.535885,335296.12,0.80539817,0.015154142,0.20459807,41235376.0,116.97121,0.0,86054.81,460.00986,96.45571,3099.454,432.367,400.55072,244160.16,22.086016,331.232,208.76572,28.345993,1.8576757,0.4205985
515,2150531765,-1.7220328,-0.29445025,0.22363797,-7.670987,-11.560894,-21.475552,172859.72,0.6687743,0.018701933,0.35277048,11657384.0,129.29912,0.0,45097.258,288.83978,64.2628,2083.6853,156.16261,235.58392,124529.664,25.617044,239.97604,121.19139,16.13136,1.3607235,0.55931646
516,2648087,-1.6153181,-0.18640137,0.342927,-5.3806686,-27.229223,-20.709608,339112.7,0.7732367,0.01518124,0.24003497,28793858.0,118.72635,0.0,87539.98,488.51828,99.22181,3098.654,455.02448,415.55432,246424.56,16.028881,325.2216,217.86987,30.434126,1.6241003,0.42638254
517,2150232036,-1.8877966,0.03272763,0.4634161,-12.552348,-15.483481,-13.203416,186299.92,0.77522784,0.025898281,0.24286094,29123180.0,117.325836,0.0,50156.49,438.41718,94.21662,3064.3523,286.4021,362.1726,131318.6,26.002098,338.8079,187.3901,25.080807,2.006517,0.41834572
518,2998050,-1.7600094,0.22385292,0.26347607,-14.052527,-26.778599,-0.27072334,302692.84,0.73585224,0.0031524564,0.27159423,20672798.0,125.94117,0.0,73715.46,88.27684,17.79911,571.4445,92.88772,77.554146,228023.17,1.7850032,57.934837,40.64659,5.569241,0.3281199,0.4651505
519,2150930053,-1.682311,0.027898103,0.28089523,-10.446684,-29.027367,-24.780096,149178.83,0.7502048,0.0017372817,0.256849,23412974.0,123.42497,0.0,36025.004,21.405117,4.3770247,137.73538,43.877277,23.25075,112894.65,0.615746,13.852573,12.294625,1.6716362,0.085554674,0.4353034
520,2998651,-1.6177413,0.06320136,0.42856413,-5.1536026,-30.808422,-13.014709,298062.1,0.81162995,0.0011886676,0.19191557,45329216.0,119.48349,0.0015084108,71986.234,35.111576,6.866022,233.51276,15.056806,26.10334,225721.55,0.16228016,22.02101,13.519539,1.829372,0.11408362,0.41722545
521,3687929,-1.6840582,0.24266241,0.44813734,-27.060085,-37.092995,1.6577601,301320.3,0.78976285,0.0031974502,0.21569088,35081264.0,120.55536,0.0,73189.96,78.554214,17.69462,551.9697,116.64721,78.983055,227166.89,8.44953,64.03708,41.211906,5.5636415,0.3456516,0.41722545
522,4334147,-1.6321654,0.14483438,0.6228441,-18.89433,-43.05145,-11.574656,297037.0,0.7852712,0.00094556255,0.21829307,33911804.0,122.89046,0.0,71582.88,24.993187,5.2004294,169.36418,26.783632,22.511154,225173.23,0.7871804,17.784145,11.753845,1.5752016,0.114096284,0.41722545
