,ID paticle,x (kpc),y (kpc),z (kpc),vx (km/s),vy (km/s),vz (km/s),mass (M_sun),abun_HI,Z,fractional electron number density,gas density (M_sun/kpc**3),internal energy (km/s)**2,sfr (M_sun/yr),abund_He (M_sun),abund_C (M_sun),abund_Mg (M_sun),abund_O (M_sun),abund_Fe (M_sun),abund_Si (M_sun),abund_H (M_sun),abund_N (M_sun),abund_Ne (M_sun),abund_S (M_sun),abund_Ca (M_sun),abund_Zi (M_sun),smoothing_length
359,28127356,1.1322434,-1.4585165,-2.057896,32.115475,-8.190286,12.14729,36858.094,0.07438133,5.590854e-13,0.99692035,155440.16,194.24402,0.0,8845.942,9.2387453e-10,1.6258661e-10,2.7352807e-09,1.1954898e-08,2.9456868e-09,28012.15,2.2188289e-14,3.863823e-11,1.6182149e-09,2.2762126e-10,0.0,1.2212396
360,28049215,0.65350664,-0.8753015,-1.6503242,22.77713,2.005172,21.271254,39247.66,0.08182859,0.0075457,0.99608845,175325.11,195.90593,0.0,9741.568,27.050228,5.372451,168.75381,37.411846,25.174088,29209.94,0.40097466,16.787674,13.272984,1.839847,0.087116525,1.1738969
361,27725250,0.7465773,-0.32912156,-1.6035943,-24.036648,-15.742231,-40.92118,36883.19,0.027607229,0.0001237563,1.0258784,103847.5,394.3069,0.0,8854.766,0.34081239,0.06676687,1.969188,1.2462356,0.47189674,28023.86,0.004167777,0.17617536,0.25327665,0.035074256,0.00093326333,1.3929508
362,27523706,0.922287,-0.027485363,-3.3144958,9.017309,-9.456911,-7.101779,36858.184,0.024687199,1.5568096e-06,1.0583793,45551.945,196.57603,0.0,8845.956,0.0027811283,0.0005036467,0.0098790005,0.030961255,0.007899744,28012.172,1.34049205e-05,0.00040406638,0.004329428,0.00060760055,1.8955004e-06,1.7892072
363,27652833,1.1427041,-1.5386313,-3.1243892,9.300835,-23.131863,1.4430021,37684.94,0.036196828,0.0025562982,1.0459455,68479.81,195.0539,0.0,9159.684,9.178834,1.8357029,61.408978,6.1193185,7.3160267,28428.922,0.11084399,6.0159025,3.8028014,0.5129081,0.03262773,1.5574784
364,2175313665,0.67631614,-1.7287195,-2.9686916,5.1361246,-20.868288,30.60205,20312.865,0.04737279,0.011108929,1.040595,92384.54,195.07198,0.0,5128.0264,20.803722,4.076227,123.16847,32.783276,19.742523,14959.184,0.38037163,12.729387,10.435466,1.4656134,0.06913044,1.3285215
365,27443082,0.10403451,-1.2942894,-3.2532845,15.373316,-36.84718,37.168823,36902.414,0.049766354,0.00015284111,1.0253743,99802.57,200.60756,0.0,8862.351,0.4974856,0.09582032,2.9455872,0.9833781,0.5023081,28034.42,0.01009481,0.30220485,0.26487294,0.036453255,0.002001042,1.4026827
366,28090332,-0.03160855,-0.90903705,-2.9236655,17.765656,-31.129604,35.388435,42367.4,0.10802031,0.015542396,0.9746926,242367.8,189.44014,0.0,10926.679,61.427082,12.380013,401.07828,58.1135,52.391457,30782.23,1.1212429,40.6192,27.396423,3.738854,0.22485763,1.0807319
367,27918897,-0.50909674,-1.0695472,-2.9034865,20.65705,-24.786774,39.116005,37101.684,0.08538991,0.00071977626,0.9840703,184875.55,195.83923,0.0,8938.217,2.6234496,0.51516765,15.429007,2.8878806,2.2671134,28136.756,0.030284487,1.572884,1.2000195,0.17260586,0.006500639,1.1488066
368,2175244871,-0.43281752,-0.89289296,-3.9044664,17.19622,-38.471317,20.473879,18913.824,0.028871357,0.002560446,1.0551741,54468.984,199.68204,0.0,4606.8745,4.909651,0.92034763,28.79432,4.5963435,3.7954633,14258.5205,0.081703745,3.0663872,1.9697847,0.2735571,0.020270959,1.5667647
369,27532048,-0.17684072,-0.20468605,-3.7044039,-15.379372,-3.548843,-24.1785,37198.31,0.04057219,0.0010839563,1.0383879,78795.69,198.77136,0.0,8974.898,3.8023121,0.7673951,25.527113,2.7117453,3.090661,28183.086,0.055752266,2.5263917,1.6090213,0.21724446,0.013708763,1.4551678
